exp	azimuth	deepcrispr	deephf
0.9519104084321469	0.6667	0.1883463562	0.7060264348983765
0.9485294117647048	0.6379	0.2151542306	0.6919301152229309
0.922492580601645	0.6933	0.4524882734	0.7026479840278625
0.951945389851485	0.5289	0.3062738180	0.6229033470153809
0.81321240955496	0.7279	0.4076237082	0.7661004066467285
0.8329530342269191	0.6644	0.1122202575	0.634945273399353
0.586514983351831	0.6048	0.2694922388	0.7247536182403564
0.834669811320754	0.6161	0.3159380853	0.6914039850234985
0.8327430385930631	0.7672	0.4143970311	0.6650960445404053
0.611189610508963	0.7111	0.4429327846	0.7016147971153259
0.5546716167241221	0.672	0.0951837003	0.7099564671516418
0.42256493506493503	0.6335	0.3971148729	0.7021434307098389
0.645614035087719	0.6367	0.2320489287	0.6380764245986938
0.901666454447061	0.605	0.0949961394	0.6719745397567749
0.390146481903315	0.5733	0.1592798531	0.6093910932540894
0.251858033082043	0.6893	0.1369674355	0.6535797119140625
0.8831920678074521	0.5144	0.1449034214	0.4889184832572937
0.670290819716859	0.5633	0.1263466626	0.6290668845176697
0.6341175793833399	0.5876	0.2085898221	0.5714821815490723
0.728925412879898	0.6636	0.2255011052	0.670424222946167
0.7607053967097671	0.5507	0.3672721684	0.7585221529006958
0.710903873744619	0.6594	0.3806847930	0.6829851865768433
0.0994899389047699	0.7251	0.3819606900	0.6978112459182739
0.880978865406006	0.5816	0.2502108216	0.6753686666488647
0.140025740603893	0.6713	0.1955604106	0.6564786434173584
0.795578231292517	0.5594	0.1769018769	0.6139377951622009
0.307566122052816	0.6273	0.1617476344	0.6559194922447205
0.876542523061984	0.6203	0.1800772697	0.6072279810905457
0.567791706846673	0.7099	0.1792579144	0.5022059082984924
0.8294632666546519	0.5677	0.1447928846	0.6283632516860962
0.4665178571428571	0.6452	0.0907951146	0.4810279607772827
0.701400452585286	0.6085	0.2278587818	0.7419266104698181
0.892101648351648	0.5586	0.1998121142	0.6707510948181152
0.7424705103104329	0.6112	0.2033501267	0.6826353073120117
0.81162393674374	0.7184	0.3093714118	0.665953516960144
0.45556410248424895	0.7765	0.3807177842	0.6569475531578064
0.91824214348316	0.6325	0.1577361375	0.5499357581138611
0.768939393939393	0.6174	0.1641886532	0.643385648727417
0.776296713917525	0.6282	0.1597258747	0.671378493309021
0.874253600280997	0.6318	0.1756681502	0.684699535369873
0.845114223126271	0.6632	0.5623043180	0.7310522198677063
0.502512681932394	0.7163	0.1562052518	0.7075481414794922
0.8163283582089549	0.6411	0.1503813565	0.6617754697799683
0.190245233896027	0.6054	0.1725261658	0.5882627964019775
0.471703296703296	0.7354	0.3562425673	0.6191242337226868
0.496376811594202	0.5871	0.1953845769	0.6491539478302002
0.672056301843806	0.7306	0.1723147929	0.673483669757843
0.6451556590049461	0.6987	0.2154064178	0.7433791756629944
0.7955332944526391	0.657	0.2042059600	0.5217670202255249
0.8735450555990991	0.6686	0.3375568986	0.578882098197937
0.712620192307692	0.6966	0.3899141550	0.7056301832199097
0.804230279898218	0.5999	0.3600356877	0.719758152961731
0.7479166666666658	0.6559	0.1030207574	0.7294008135795593
0.461798839458413	0.7229	0.1631765664	0.6243247985839844
0.7263814616755792	0.6899	0.1606851518	0.6905530095100403
0.4001374312843571	0.6599	0.1980655789	0.6923537850379944
0.5816248007475401	0.5929	0.1515121907	0.6318689584732056
0.550411804894318	0.6693	0.5450665951	0.722385048866272
0.88105101470862	0.5387	0.3167379797	0.5150168538093567
0.6131051001296639	0.65	0.2062731385	0.6726392507553101
0.7516517002400022	0.6864	0.4352615476	0.6926454305648804
0.8752161205588921	0.6307	0.3201233149	0.6265261173248291
0.249113562493844	0.6406	0.1660521626	0.5099655389785767
0.729210766175746	0.7619	0.4503903985	0.7137017846107483
0.6174943200259649	0.6646	0.3350248933	0.7411622405052185
0.7624617953807851	0.7435	0.4370062947	0.7006255388259888
0.6375842734410461	0.6756	0.2973524034	0.737208366394043
0.60819342508873	0.6513	0.4744560122	0.7064741253852844
0.697291773122125	0.523	0.3235145211	0.6955576539039612
0.513600782778865	0.6618	0.3642488420	0.7327543497085571
0.5453095684803	0.6718	0.1532189250	0.7063741087913513
0.7108355795148241	0.7686	0.3616465032	0.6743392944335938
0.633218708928186	0.6867	0.1628330946	0.4613584876060486
0.26238465752098	0.7577	0.1647660732	0.70708167552948
0.348166023166023	0.6398	0.1554568112	0.6578049063682556
0.93642160540135	0.6739	0.2454304546	0.7269086241722107
0.5957341269841271	0.737	0.4235728085	0.7278529405593872
0.8008403361344529	0.6666	0.1593805552	0.6934459209442139
0.5390050067239871	0.6494	0.1497902274	0.64400714635849
0.8935128205128199	0.6847	0.1757442951	0.7008862495422363
0.856434023991275	0.7335	0.3622196913	0.6825225949287415
0.3571428571428571	0.6749	0.3854361773	0.6396704912185669
0.267457060972069	0.6444	0.0914040208	0.6075644493103027
0.880004957448566	0.628	0.1668795049	0.7074775099754333
0.7695454545454541	0.6452	0.2581242323	0.6790590286254883
0.8318734051871879	0.6556	0.4746866822	0.6821933388710022
0.5293656326246071	0.61	0.1265415996	0.6347275972366333
0.322142726105301	0.7377	0.3792792559	0.6582684516906738
0.514997357293868	0.7229	0.1899333596	0.6215018033981323
0.882924335378323	0.7398	0.2710592151	0.753774881362915
0.820539012003693	0.6225	0.2516714334	0.6429499387741089
0.735089869281045	0.7504	0.2020184398	0.6776800751686096
0.533574868839769	0.8044	0.3354217112	0.7380601763725281
0.651798456872714	0.557	0.2049678266	0.6741090416908264
0.8521693823417958	0.7066	0.1587654948	0.5616987347602844
0.306413850662031	0.6051	0.0920808315	0.6756826043128967
0.8211684986850458	0.7514	0.4740350842	0.7314370274543762
0.0565092175055771	0.6489	0.2747835815	0.5892525911331177
0.853974895397489	0.6713	0.2316490412	0.6479998826980591
0.773363981697315	0.6674	0.2745687664	0.6791793704032898
0.617816091954023	0.6633	0.4050911963	0.6778320074081421
0.68549660566706	0.5976	0.2409452796	0.6914405822753906
0.8400852878464821	0.6204	0.2384132296	0.561734676361084
0.46959772231789904	0.6572	0.4532533884	0.6158869862556458
0.41812642802741795	0.6426	0.2219622433	0.6355152130126953
0.23755938984746103	0.6259	0.2153468281	0.6358765959739685
0.644150182460687	0.7392	0.4473803043	0.6994115710258484
0.664283192090395	0.6346	0.3822250962	0.7010506391525269
0.46015913820540993	0.6492	0.4470411539	0.6723867058753967
0.49942100909842796	0.6178	0.2102386951	0.6745599508285522
0.62008970699138	0.619	0.2190093398	0.7050742506980896
0.630019596771515	0.6444	0.2290399075	0.4409440755844116
0.86058333157015	0.5737	0.2792297304	0.5363951921463013
0.6200160574803361	0.6451	0.5858231783	0.6627073287963867
0.45887025468697706	0.6706	0.2227262110	0.7192398309707642
0.7680775500698639	0.6890000000000001	0.1197665930	0.7187482714653015
0.9615055079559359	0.6529	0.4218475819	0.5689936280250549
0.678149460571902	0.6272	0.1122812331	0.6511242389678955
0.860119047619047	0.6379	0.3370397389	0.7020885944366455
0.7045899393227629	0.604	0.1880298853	0.5879618525505066
0.8590204678362571	0.6458	0.1288881004	0.47734373807907104
0.7908088949310541	0.6673	0.3962441683	0.5571348667144775
0.68798449612403	0.7129	0.2185966820	0.6489896178245544
0.9032356532356529	0.6559	0.1671486795	0.6998898983001709
0.792788947545771	0.6818	0.2147168368	0.6897435188293457
0.752763064303413	0.6063	0.3340592682	0.6807534694671631
0.894528152260111	0.645	0.4482835531	0.5602384805679321
0.43365101050162397	0.6737	0.4327237010	0.6836201548576355
0.448692667250949	0.6964	0.2510165274	0.6992075443267822
0.867844513139053	0.6525	0.2732055485	0.7353650331497192
0.539362848259192	0.669	0.2432245016	0.5778124332427979
0.889483581657746	0.6212	0.3008284867	0.6445611715316772
0.450795584862385	0.6779	0.1923215389	0.6927706003189087
0.851513975155279	0.5643	0.2459810823	0.463958740234375
0.830028464605618	0.6315	0.4918000996	0.6145105361938477
0.436397427419526	0.6063	0.2337477952	0.5946746468544006
0.9656488549618321	0.6958	0.5007643700	0.5930375456809998
0.733068837949037	0.6184	0.1824606657	0.6076037287712097
0.385172562024072	0.7809	0.2806146741	0.6665242910385132
0.534795519834737	0.5829	0.1586224437	0.4481595754623413
0.47078872833757296	0.6559	0.2290820330	0.6590259075164795
0.7460204454180351	0.7193	0.3124094307	0.7031660079956055
0.786460554371002	0.6522	0.1520960778	0.5814583897590637
0.8137887084592141	0.7191	0.1723133028	0.6952650547027588
0.931503716409376	0.723	0.2586759627	0.6499568223953247
0.744010231632798	0.5781	0.4730183780	0.5808873176574707
0.5051854179761149	0.583	0.3776058555	0.6618140339851379
0.8898602283148341	0.5909	0.1993608475	0.6331847310066223
0.946286653877774	0.5992	0.2989917696	0.6148282885551453
0.931447628458497	0.6631	0.2136047482	0.6920369863510132
0.599975038263714	0.6415	0.2537127435	0.6099878549575806
0.8203495518426658	0.5941	0.2485368699	0.6013505458831787
0.892735730899982	0.6481	0.1774541140	0.6763066649436951
0.8164638693366791	0.5915	0.1236142814	0.439409077167511
0.7484660626291519	0.5862	0.2546653152	0.6060622334480286
0.30794979308532694	0.6365	0.2569943070	0.7040930390357971
0.612094756481497	0.7507	0.3047209382	0.6773832440376282
0.7419394739012121	0.5132	0.0978864133	0.6322731971740723
0.43556316546956503	0.7125	0.3375098705	0.6890078783035278
0.8313038016664749	0.6581	0.1405295730	0.6040968298912048
0.763080228904005	0.6778	0.2146655619	0.6825834512710571
0.892889492753623	0.6335	0.2920050621	0.6851674914360046
0.8511621695294009	0.6717	0.3735010624	0.5895352959632874
0.649369405590706	0.6143	0.2463834286	0.6463095545768738
0.796582076726244	0.6813	0.2045698762	0.609282910823822
0.609597748982537	0.8311	0.2036528438	0.6718687415122986
0.9389197449234471	0.6781	0.1757899523	0.7233039736747742
0.822923497267759	0.6956	0.2087688148	0.7066932916641235
0.822541888867245	0.6673	0.1563918889	0.6271541118621826
0.11029569201781401	0.6657	0.1649463475	0.6113268733024597
0.5795189003436421	0.6517	0.3638677597	0.7215867042541504
0.606074776401788	0.6409	0.1581017524	0.681950569152832
0.7254702889417909	0.7104	0.1857398450	0.6308692097663879
0.8453348521232271	0.688	0.1547510922	0.6763368248939514
0.910391346621293	0.6131	0.2780299485	0.6593325138092041
0.793878778763723	0.5379999999999999	0.2223816365	0.5767300128936768
0.8551939913498041	0.5043	0.2014876604	0.5598301887512207
0.8492123030757691	0.703	0.1538937390	0.7197386026382446
0.846431944280486	0.5867	0.1434432417	0.6147127747535706
0.831237907166935	0.6521	0.2059026659	0.6137584447860718
0.996606334841629	0.6463	0.2008806467	0.5872199535369873
0.8236156230163171	0.6947	0.4058098197	0.6479142308235168
0.188494996079593	0.6495	0.2582643330	0.6854034662246704
0.8371239821677191	0.5867	0.1550411731	0.7347613573074341
0.36138116533799897	0.6606	0.2326312363	0.6627759337425232
0.8231678393548891	0.6563	0.1550396979	0.6589556336402893
0.7361197383202271	0.6341	0.1712509990	0.6330479979515076
0.501430722891566	0.5405	0.1254921556	0.6219815611839294
0.43146327356853603	0.6922	0.1738620996	0.6814404726028442
0.8785516285516279	0.7512	0.3270930648	0.7401523590087891
0.8319429824561401	0.5438	0.1233483851	0.47447651624679565
0.6523938846819269	0.6886	0.1516348273	0.6852310299873352
0.7780303945857749	0.6275	0.4308235049	0.6044527888298035
0.814081765087605	0.6308	0.3062511981	0.6707153916358948
0.344594594594594	0.6535	0.3648327887	0.6690077781677246
0.9227501867064971	0.606	0.1448424757	0.6968146562576294
0.551092152067585	0.6835	0.4056913555	0.6566967368125916
0.482509451483543	0.6652	0.1215783060	0.69944828748703
0.523602009329556	0.6558	0.1400821507	0.6670286655426025
0.169601263324121	0.5504	0.2595223784	0.7284644246101379
0.5954970908171	0.6143	0.1142667830	0.6650988459587097
0.7440081385343459	0.6874	0.5332569480	0.7312243580818176
0.427707698999565	0.6342	0.1636727899	0.6996822953224182
0.45554242016874796	0.5817	0.1807906926	0.6715008616447449
0.5058874458874449	0.5793	0.1866174340	0.6366369724273682
0.7244481459805809	0.713	0.2081944942	0.664588451385498
0.391256389561474	0.7053	0.1291796863	0.6950402855873108
0.5474095679824029	0.6629999999999999	0.2294864953	0.624439001083374
0.9056513890281809	0.6767	0.3394953012	0.6392224431037903
0.277149321266968	0.6727	0.3040466607	0.72589111328125
0.342558326629123	0.6871	0.1370815635	0.6566590070724487
0.9726446770689309	0.6409	0.1284713447	0.5853113532066345
0.932664591260232	0.6634	0.2380090356	0.6292735934257507
0.8344304296413081	0.7019	0.3482059836	0.7115534543991089
0.751622704046402	0.6516	0.1136929095	0.496748149394989
0.7915845702526381	0.693	0.3641982675	0.6701741814613342
0.5851055785553599	0.6033	0.1845216900	0.6891192197799683
0.878616852146263	0.6726	0.5394271016	0.7496522068977356
0.752576024126665	0.6395	0.1129856408	0.44904208183288574
0.535375166002656	0.5895	0.2216993421	0.44069457054138184
0.832535211267605	0.7508	0.1437519044	0.6892157793045044
0.770504171844487	0.6652	0.3858214021	0.7344955205917358
0.7453793934741801	0.6097	0.2333203107	0.55894935131073
0.45847919629508005	0.6858	0.3728140891	0.6299616098403931
0.766955162532202	0.6829	0.2380264103	0.6872978210449219
0.908519980417355	0.6983	0.3648961186	0.7255277037620544
0.727351164797239	0.688	0.3623282611	0.706479549407959
0.6784782273751511	0.5591	0.1416155398	0.5638791918754578
0.9945582103074581	0.7020000000000001	0.1792339385	0.7437295317649841
0.600823798722222	0.6547	0.3135420084	0.5089691281318665
0.717687074829932	0.6716	0.2083427608	0.5670939087867737
0.8066114359974	0.5976	0.1384502351	0.6403033137321472
0.8767801857585129	0.6862	0.1748796999	0.6020550727844238
0.67463516685376	0.6205	0.2113494724	0.703648030757904
0.7322643228737808	0.5976	0.1357477009	0.58240807056427
0.31603174603174605	0.6057	0.3062326014	0.6646757125854492
0.19765716534649397	0.6489	0.2463402003	0.698735237121582
0.703590527119938	0.6609	0.4196580052	0.6459317803382874
0.202244090867285	0.7529	0.1883999109	0.7119688987731934
0.8378787878787869	0.6819	0.1615625322	0.6565760970115662
0.84230055658627	0.6627	0.2328252643	0.7128445506095886
0.31747506019951804	0.7471	0.1535097957	0.6980381608009338
0.47849495637106204	0.6087	0.2519228458	0.6284127235412598
0.8105854816623	0.682	0.1122859418	0.6700206398963928
0.745444255800792	0.7143	0.3990159631	0.728508472442627
0.681396172927002	0.6804	0.1887333393	0.727356493473053
0.43877853982957704	0.6201	0.2259801775	0.5893911123275757
0.7375885413401858	0.6934	0.1676281840	0.7127858996391296
0.7580563947633431	0.6456	0.1791902632	0.7215067148208618
0.340140117031847	0.6312	0.3092646301	0.6286062598228455
0.46777170198222795	0.6885	0.1740482301	0.6523482799530029
0.889138008634916	0.6833	0.1430786848	0.6458644270896912
0.569038877260405	0.6806	0.4375203550	0.7227240204811096
0.819794562866852	0.636	0.2406151891	0.6105559468269348
0.702367235110359	0.5857	0.1732138097	0.6209112405776978
0.576306963898204	0.62	0.2428688109	0.6848390102386475
0.7747871863799279	0.6718	0.1683552265	0.6583815813064575
0.7994449400337	0.5414	0.2278846800	0.6092403531074524
0.327391530023514	0.6563	0.1809487641	0.6734778881072998
0.8629395218002808	0.5225	0.2365148365	0.6664713025093079
0.659999999999999	0.6424	0.3168364167	0.686064600944519
0.7394062576989399	0.6261	0.3348132074	0.7001628279685974
0.927452025586354	0.7158	0.2502843142	0.7500760555267334
0.269729536610565	0.6751	0.5300770998	0.7807793021202087
0.797520661157024	0.617	0.1935000122	0.5719665884971619
0.8441368757824449	0.7136	0.4738824368	0.6176226139068604
0.559559665214741	0.6595	0.3627971709	0.7182085514068604
0.7171640651609641	0.7082	0.5384665132	0.6826364994049072
0.883060000497722	0.5815	0.3094037175	0.5861088037490845
0.518970911269386	0.7371	0.3994876742	0.7574059367179871
0.524544612534733	0.6384	0.1174682826	0.6843525767326355
0.6496920737992161	0.7108	0.1679846942	0.6954112648963928
0.7659795630725859	0.6861	0.2299881577	0.6074127554893494
0.948786891868009	0.5971	0.2759109139	0.30068284273147583
0.8616494013572109	0.5647	0.1074069887	0.6133629083633423
0.7551506688945959	0.6024	0.1534304470	0.5479635000228882
0.430472983637607	0.7326	0.2702746391	0.6891993880271912
0.9048813785636179	0.5669	0.2403398752	0.6548393368721008
0.8489309827456859	0.7879	0.4864240885	0.7298449873924255
0.6111752521308019	0.6382	0.1372351050	0.6741341948509216
0.6604693802713599	0.4277	0.1603778601	0.4638613164424896
0.58063769399545	0.5852	0.1412191838	0.4782010018825531
0.8700322254565899	0.5806	0.3527674675	0.5844934582710266
0.43900257944904497	0.5916	0.2367781848	0.5061180591583252
0.578678929765886	0.7281	0.3980067968	0.6792238354682922
0.776263851815902	0.5692	0.2430049777	0.5672432780265808
0.871891707278626	0.6722	0.3634293675	0.7086679935455322
0.364729169159586	0.6679999999999999	0.3099388182	0.6950291395187378
0.69781352884104	0.7189	0.3955260515	0.6884742975234985
0.0590637585192069	0.7238	0.3937014341	0.6547403335571289
0.285578997771087	0.5682	0.3729786873	0.5786381959915161
0.283702995264602	0.5622	0.1549311280	0.6279522776603699
0.4820652173913039	0.6519	0.2372753918	0.6138119697570801
0.7120161395288291	0.7205	0.2010251880	0.6601831316947937
0.202686277679004	0.6874	0.3870376348	0.6845629215240479
0.856694210182582	0.6433	0.2986686826	0.6886911392211914
0.6657738095238089	0.6642	0.1473831534	0.523835301399231
0.951984321411073	0.6889	0.3768386841	0.7046328783035278
0.45881547078413504	0.6646	0.1912272125	0.676650881767273
0.7282565995533641	0.6191	0.2676824629	0.6639023423194885
0.454824033689276	0.6766	0.1461154819	0.6420122981071472
0.9715611133521579	0.7143	0.2467737347	0.6743099689483643
0.931743421052631	0.687	0.3998383880	0.6764971613883972
0.303030303030303	0.7121	0.3485331833	0.6372971534729004
0.9183428775948459	0.6804	0.1382142901	0.6666204333305359
0.725223328087247	0.6558	0.1493501663	0.6602453589439392
0.513464704878367	0.6973	0.4319942296	0.6734256148338318
0.9174214975845408	0.6699	0.1550717056	0.683242678642273
0.958776167471819	0.7284	0.3645904362	0.639837920665741
0.853674758895909	0.7207	0.3351634741	0.5547723770141602
0.8803529556954209	0.6589	0.5123436451	0.6506780982017517
0.7440054188304351	0.4613	0.3292663991	0.6417646408081055
0.9031078012255971	0.6817	0.1710057557	0.5190644860267639
0.795480813684697	0.6419	0.3706880212	0.6666891574859619
0.8195768382490369	0.6586	0.3924498558	0.6559059023857117
0.21385318833415698	0.6171	0.2812752426	0.610113799571991
0.848739588871167	0.7597	0.4759733677	0.709847629070282
0.333988380041011	0.5825	0.1660424620	0.4719699025154114
0.699419347534248	0.6177	0.1520111561	0.5444108843803406
0.605163835992451	0.6647	0.4308830500	0.7047968506813049
0.8207601497264608	0.6474	0.1815915406	0.7033309936523438
0.6883971054718471	0.5835	0.2240168303	0.599967896938324
0.944783834586466	0.7324	0.4261294603	0.6987673044204712
0.8267362122375491	0.6287	0.1372368038	0.6570043563842773
0.8768016472203148	0.6595	0.4854294658	0.6783326268196106
0.242785158039395	0.6927	0.3599005640	0.6773802638053894
0.43735994397759104	0.6246	0.1759753376	0.6401877999305725
0.35180758017492697	0.6859999999999999	0.4063133597	0.6486979126930237
0.36566361775146095	0.7347	0.1256695092	0.7284678220748901
0.9630361536484151	0.6462	0.3762711287	0.7184998989105225
0.8002712127082521	0.7038	0.1586566269	0.6106378436088562
0.2824494778244939	0.648	0.3382851481	0.69638592004776
0.9166666666666659	0.6328	0.1414032280	0.6569507718086243
0.53501313861236	0.6629	0.3362067044	0.6943773031234741
0.739220746824269	0.6545	0.5562571883	0.7251853942871094
0.662418245849404	0.5858	0.3080034852	0.7381680607795715
0.5486865942028979	0.6382	0.1887493581	0.6635822653770447
0.34329473644378805	0.6948	0.3219026625	0.7274803519248962
0.8385487931695029	0.6092	0.2294577062	0.7074427604675293
0.841994382022471	0.6138	0.1617619395	0.43111056089401245
0.8082344322344319	0.6233	0.1670592427	0.6719829440116882
0.8041213768115941	0.7336	0.3565070033	0.7426387071609497
0.5396638087539579	0.6107	0.2558599412	0.6532774567604065
0.682534001431639	0.6986	0.2299069315	0.5090306401252747
0.245812384738589	0.6669	0.2702895403	0.7175446152687073
0.8341443633414429	0.5791	0.2778966427	0.6344020962715149
0.647058823529411	0.6579999999999999	0.1700914651	0.7150148749351501
0.46680347782935405	0.6118	0.5000632405	0.68229740858078
0.828537894030851	0.6462	0.4366455376	0.6172992587089539
0.574139255534604	0.669	0.1650260389	0.4391598701477051
0.33915452482450004	0.6256	0.1578539461	0.6419562101364136
0.4830241210239729	0.6242	0.2219537795	0.6612181663513184
0.5336290141477651	0.7091	0.3073966503	0.6798132658004761
0.9475113122171941	0.5995	0.5034786463	0.6473188996315002
0.68430709802028	0.5772	0.1653130352	0.5929490327835083
0.803703703703703	0.6439	0.1792703867	0.567657470703125
0.41570097068022294	0.6212	0.1628427356	0.5007145404815674
0.834777898158179	0.7294	0.3508890867	0.7908245921134949
0.911760182376098	0.6043	0.2224385589	0.641080915927887
0.9286926994906619	0.6835	0.2222320884	0.6759536266326904
0.636257358616201	0.5803	0.2207278013	0.6214213371276855
0.538360542879622	0.5507	0.2557541132	0.6215359568595886
0.343688821721481	0.5818	0.1772549748	0.66192626953125
0.8080533173324179	0.5956	0.2368785739	0.678703248500824
0.646481498013658	0.6805	0.1463327259	0.6611132025718689
0.27799736903332695	0.6712	0.2719379067	0.6801429986953735
0.33283516658696005	0.6736	0.3145572841	0.6895813941955566
0.9207219917012439	0.7209	0.4639242887	0.707008957862854
0.684472934472934	0.5938	0.1379667222	0.6632378101348877
0.7634177215189871	0.5919	0.1130988002	0.663355827331543
0.910902602349733	0.4788	0.2082145363	0.468608558177948
0.33316183146247397	0.7428	0.4224035740	0.6958901286125183
0.44825790163853996	0.6852	0.1977513134	0.6713359951972961
0.6578164160401	0.6541	0.2400506139	0.677272617816925
0.6841543513957299	0.6162	0.1272855252	0.6350416541099548
0.46434782608695596	0.6227	0.3237882853	0.6299471259117126
0.30989105813828005	0.7492	0.2383704633	0.673794686794281
0.887910798122065	0.5906	0.1564892530	0.6360689997673035
0.647939121581294	0.7196	0.1880941540	0.6079440116882324
0.522766882280408	0.6667	0.3356697857	0.672028660774231
0.8057051111406891	0.6416	0.3093360662	0.6362051963806152
0.7261747067145771	0.6581	0.3549774289	0.707306444644928
0.83540917982077	0.7075	0.5035542846	0.698216438293457
0.6756240261076639	0.6376	0.3140283525	0.6552932858467102
0.724845099035043	0.5769	0.3849973083	0.6133698225021362
0.685642539090814	0.6743	0.2380861938	0.6203910112380981
0.47103872092912397	0.617	0.1264101863	0.5566374659538269
0.351297758542934	0.7094	0.3194560707	0.6764350533485413
0.807250341997264	0.6992	0.4807707667	0.6988400816917419
0.819037229999438	0.5524	0.1556010246	0.6156595349311829
0.45434864457831303	0.6456	0.3821617961	0.6561275720596313
0.860112970061739	0.6024	0.1729097515	0.6565665602684021
0.664478291316526	0.6539	0.2355487943	0.6357321739196777
0.694694960212201	0.6904	0.2293918282	0.6763299107551575
0.425906563716114	0.6058	0.3374375701	0.702133059501648
0.849393939393939	0.6549	0.4091363549	0.6247325539588928
0.897377164720096	0.5758	0.2953114510	0.44716066122055054
0.8734299516908209	0.6311	0.3858947754	0.7460346817970276
0.69584561633366	0.5877	0.1953403205	0.6741343140602112
0.652804730139478	0.6728	0.1774459034	0.6781142950057983
0.7996662634466658	0.6599	0.1776515841	0.7255946397781372
0.5847913443790439	0.6741	0.4661507010	0.5700116753578186
0.8710662768916959	0.6488	0.2308178991	0.6546233892440796
0.83812869671033	0.7151	0.4339867830	0.6637548804283142
0.444668507773644	0.7413	0.3576864600	0.7085436582565308
0.851702812605896	0.7507	0.0850955248	0.6312268972396851
0.7622824661840271	0.6679999999999999	0.4673907757	0.6319153904914856
0.7043805712798491	0.5201	0.4595398903	0.5992168188095093
0.655710798524128	0.7301	0.3259081841	0.7024679780006409
0.806349447653795	0.6644	0.1486758590	0.6822186708450317
0.8245608721986669	0.7047	0.1458463222	0.7031792402267456
0.90195810564663	0.6248	0.1404334903	0.5802863836288452
0.751647989452867	0.6234	0.1707496047	0.6632485389709473
0.676640332427025	0.6674	0.5474850535	0.6750082969665527
0.768688901667625	0.6827	0.2034858167	0.7198861837387085
0.696575579384296	0.6297	0.3987609148	0.7151134610176086
0.75012025012025	0.6651	0.1773102731	0.6920989751815796
0.783798477709315	0.7304	0.2732303739	0.7335101366043091
0.712275555317062	0.607	0.2226873636	0.6354563236236572
0.8581085761424672	0.6833	0.3856335282	0.676653265953064
0.8268590455049939	0.6122	0.2240278572	0.6106081604957581
0.6159090909090911	0.6929	0.1767811030	0.4928797781467438
0.549715909090909	0.6238	0.2903564572	0.670135498046875
0.440208496406461	0.5692	0.1434457302	0.5887481570243835
0.879629629629629	0.6483	0.2236124575	0.6548447608947754
0.73988063535825	0.6338	0.3694197834	0.6543781161308289
0.6704059829059821	0.6625	0.3673819304	0.7156962752342224
0.8705772811918059	0.6677	0.2324030250	0.651749849319458
0.6900929356739351	0.6096	0.3447878361	0.5778868198394775
0.8456399437412091	0.6875	0.1598945260	0.5303310751914978
0.523399415014624	0.5446	0.2429232448	0.6757873296737671
0.686972721224218	0.7067	0.3606483638	0.7091276049613953
0.6110119047619039	0.6865	0.2232884467	0.7021249532699585
0.577252492364432	0.7188	0.2775703073	0.7218707799911499
0.525549335372019	0.6141	0.1520689428	0.6003292202949524
0.270336142483363	0.5093	0.2118809074	0.6256299614906311
0.827430436276193	0.7106	0.1843450218	0.674433708190918
0.6650393764063001	0.6184	0.1285002083	0.5294263362884521
0.84559124386252	0.5809	0.3244144619	0.6365439891815186
0.9054103122730569	0.6935	0.3441369236	0.700776994228363
0.9643575138214101	0.6685	0.1892385781	0.5555422902107239
0.84691011235955	0.5092	0.1025482565	0.6258252263069153
0.612571703813986	0.6667	0.4235562086	0.7174474596977234
0.95990675990676	0.6896	0.2768191993	0.6889020800590515
0.619473684210526	0.6059	0.1256870031	0.5499101877212524
0.471321361565263	0.6912	0.3236936629	0.6921188235282898
0.9482142857142851	0.635	0.3271875978	0.5859071016311646
0.7612670214971999	0.5851	0.1491111219	0.6285605430603027
0.528403001071811	0.7001	0.2940825522	0.6855990290641785
0.8932022318998359	0.6777	0.3509545028	0.6984458565711975
0.43546875318377204	0.5632	0.4502413273	0.6752769947052002
0.973948140900195	0.6104	0.4447441697	0.4624382257461548
0.8198191222473441	0.7229	0.1728385091	0.5874181985855103
0.930592905621718	0.6938	0.3405447304	0.7079168558120728
0.400812677773262	0.6452	0.3744425178	0.6034110188484192
0.6499708369787099	0.6363	0.2622638345	0.6808985471725464
0.7406733393994541	0.6091	0.2875168025	0.6359116435050964
0.5218220451527221	0.5668	0.1284606159	0.6095627546310425
0.8054748062015501	0.6566	0.1791557372	0.6738996505737305
0.5804329004329001	0.6758	0.2592613399	0.6133378148078918
0.326890923629789	0.5762	0.2336353511	0.4638798236846924
0.444173654426039	0.6439	0.1364202499	0.6513146162033081
0.9508196721311469	0.6616	0.1668027937	0.6635430455207825
0.826596709418318	0.6258	0.1328339279	0.4909411072731018
0.69345238095238	0.6335	0.2484798580	0.6496376991271973
0.832117782483765	0.5681	0.1216668785	0.4950277805328369
0.890630802695103	0.5528	0.1567962468	0.7785073518753052
0.5858708156396011	0.69	0.1437450647	0.6857974529266357
0.708281912049035	0.6312	0.2493865043	0.694705069065094
0.938174921909861	0.6594	0.2115849406	0.6585597991943359
0.8189127916750141	0.6243	0.1761714220	0.6286961436271667
0.9501860272840009	0.7693	0.2921472490	0.7120723128318787
0.707200822398258	0.6725	0.3236270547	0.5311524868011475
0.925051749481711	0.5899	0.2167925835	0.6574106812477112
0.740201876401547	0.728	0.1181985438	0.699202299118042
0.325385281478912	0.7194	0.2771836519	0.7108446359634399
